# MJD Mag Magerr
5.870730797450011596e+04 1.936613507040779680e+01 1.295856244598944385e-01
5.870731980320019647e+04 1.931963421705194150e+01 1.307897704581748310e-01
5.870732421300001442e+04 1.931927048838355532e+01 1.488373942731769650e-01
5.870733474540011957e+04 1.932796420589115272e+01 1.810213697775323038e-01
5.870734824070008472e+04 1.933262762784981703e+01 1.441721786800513605e-01
5.870734868060005829e+04 1.932333137069877083e+01 1.126692034964254241e-01
5.870825490739988163e+04 1.941828091765923503e+01 1.469819063396017311e-01
5.870825535879982635e+04 1.941327005061251398e+01 1.539200481433948275e-01
5.870827313659992069e+04 1.940577854894550214e+01 1.582758455408260212e-01
5.870829336810018867e+04 1.935754665334853897e+01 1.510163915493851483e-01
5.870830163190001622e+04 1.931445423746268020e+01 1.843737448176116511e-01
5.870832495369995013e+04 1.948412186743153285e+01 1.493302010041120398e-01
5.870848732639988884e+04 1.931038820260989297e+01 9.805450045732944098e-02
5.870928256940003484e+04 1.948077438924241989e+01 1.498639820514812704e-01
5.870928302079997957e+04 1.931179052576439048e+01 1.233810526817257919e-01
5.870929912040010095e+04 1.945498335280858981e+01 1.583829779158166529e-01
5.870930927080009133e+04 1.936641390277022978e+01 1.355568620522487888e-01
5.870935061339987442e+04 1.944337580962154277e+01 1.478042204457634401e-01
5.870935106479981914e+04 1.933734541935657347e+01 1.496841898543098404e-01
5.871026273149996996e+04 1.933926328718554899e+01 1.375678051418335046e-01
5.871026318289991468e+04 1.942948389042448554e+01 1.796716725430134443e-01
5.871029232640005648e+04 1.931986183416668368e+01 1.687279853556156450e-01
5.871030405090004206e+04 1.936460404681932701e+01 1.672346279421869086e-01
5.871031680560018867e+04 1.936600525212184820e+01 1.710621298224660469e-01
5.871032730320002884e+04 1.941896918319021026e+01 1.623130946227958615e-01
5.871032775459997356e+04 1.936706379355446472e+01 1.642727369489326572e-01
5.871139061339991167e+04 1.927131369770609126e+01 1.456358868898368353e-01
5.871225372690008953e+04 1.936530515047562417e+01 1.652368771760909238e-01
5.871229295139992610e+04 1.947512639005645951e+01 1.814589037231041091e-01
5.871229951390018687e+04 1.946266065619311192e+01 1.519081306497103157e-01
5.871239186340011656e+04 1.922741031496673969e+01 1.177057487253633794e-01
5.871239231480006129e+04 1.930248113746877436e+01 1.729555729567363587e-01
5.871330797450011596e+04 1.921298152993540143e+01 1.085744639576087106e-01
5.871331097219977528e+04 1.941643009726938729e+01 1.799122465917709912e-01
5.871331857640016824e+04 1.933237303638818361e+01 1.367389888594028879e-01
5.871426275460002944e+04 1.939879456857458351e+01 1.636060548182025620e-01
5.871427496530022472e+04 1.931417547615285457e+01 1.246828618703456210e-01
5.871429421300021932e+04 1.943487277003024616e+01 1.438192774567695620e-01
5.871433105320017785e+04 1.930618017982363455e+01 1.162040462007944280e-01
5.871433150460012257e+04 1.942935558670613005e+01 1.320848081263710783e-01
5.871439571759989485e+04 1.933743177134227409e+01 1.363676927063366962e-01
5.871439616899983957e+04 1.942159776181406272e+01 1.514415958167369680e-01
5.871536829859996215e+04 1.937978033323488702e+01 1.522438897152317283e-01
5.871541114579979330e+04 1.930215414627066650e+01 1.338625851816124257e-01
5.871541159720020369e+04 1.927409476195719407e+01 1.206962719192668787e-01
5.871640592590020970e+04 1.931845634426096581e+01 1.327220681083413345e-01
5.871732224539993331e+04 1.932973042977084432e+01 1.160355031710109397e-01
5.871933341439999640e+04 1.928130675049341747e+01 1.195974881926570726e-01
5.871939067129977047e+04 1.928685509534065901e+01 1.171314296178711106e-01
5.871939111110009253e+04 1.924914193652773520e+01 1.034142261132640628e-01
5.872132780090020970e+04 1.954328953541410030e+01 3.051096378515366081e-01
5.872231836810009554e+04 1.941600801750436389e+01 1.199130320867454608e-01
5.872337936339993030e+04 1.943036568470857972e+01 1.101786063578987784e-01
5.872631840279977769e+04 1.930069194559594337e+01 9.854109299177696291e-02
5.872631885420018807e+04 1.934677380374215971e+01 1.153368838475850172e-01
5.872826196759985760e+04 1.933742819964503212e+01 1.124892887516842910e-01
5.873038989580003545e+04 1.934300291384452564e+01 1.113786322946990620e-01
5.873039171299990267e+04 1.935780229183830059e+01 1.182261971942694390e-01
5.873338281250000000e+04 1.940486648077970955e+01 1.392347659807969540e-01
5.873338887730007991e+04 1.933484706344155768e+01 1.177671794425957097e-01
5.873437151619978249e+04 1.927243194134612736e+01 9.613367306510516019e-02
5.873516055560018867e+04 1.931422913899905325e+01 1.426142930443630996e-01
5.873519353009993210e+04 1.944090118397233624e+01 1.669244955009322462e-01
5.873519835649989545e+04 1.934900419091601265e+01 1.158354307540136185e-01
5.873521128469984978e+04 1.936251184924859103e+01 1.531111321368754941e-01
5.873538959489995614e+04 1.939989975991329985e+01 1.147690488069818271e-01
5.873640491899987683e+04 1.933478583625791458e+01 1.209017942625101733e-01
5.873641418980015442e+04 1.941713495921319677e+01 1.390655851680744348e-01
5.873719053239980713e+04 1.931013586430576723e+01 2.031441789824817712e-01
5.873724540509982035e+04 1.950561384697271450e+01 1.503026948546788144e-01
5.873724585650023073e+04 1.941194126758091798e+01 1.684027089228568308e-01
5.873726684030005708e+04 1.932446189671455272e+01 1.505128630767568199e-01
5.873816666670003906e+04 1.929118545208023150e+01 1.511133011251724334e-01
5.873826660879980773e+04 1.948634903765969995e+01 1.846157044173896422e-01
5.873827324069989845e+04 1.945664391179854391e+01 1.857131076923297097e-01
5.873827620369987562e+04 1.928953507185995164e+01 1.676267023724826166e-01
5.873828739579999819e+04 1.946818155427378016e+01 1.709066536014324789e-01
5.873831200229981914e+04 1.948439423380376212e+01 1.724314319526569494e-01
5.873832409719983116e+04 1.937453369037573836e+01 1.449687616043445759e-01
5.873832454859977588e+04 1.935449029097978269e+01 1.426968781149701160e-01
5.873925575229991227e+04 1.927341625893088306e+01 1.664967390600163022e-01
5.873927489579981193e+04 1.946039631074754439e+01 2.008522194861410426e-01
5.873927589120017365e+04 1.936787150476881791e+01 2.084164074172842607e-01
5.873929900459991768e+04 1.930496987108389106e+01 1.819318963383158849e-01
5.873931137729994953e+04 1.939873367741286359e+01 1.874818353852334696e-01
5.873931311339978129e+04 1.948995064800363508e+01 1.571842420362851989e-01
5.873933267359994352e+04 1.979593000868665342e+01 2.998279497502850388e-01
5.873937177080009133e+04 1.944771767102749394e+01 2.507336352686922454e-01
5.873937222220003605e+04 1.943655871699143489e+01 1.665428900787159772e-01
5.874016598379984498e+04 1.937635736773840023e+01 2.924565373711548455e-01
5.874027503470005468e+04 1.943595532733554876e+01 1.693581219028527096e-01
5.874027548609999940e+04 1.951043465274721456e+01 1.769383825236327534e-01
5.874030065969983116e+04 1.926077268917667951e+01 1.711601139917050540e-01
5.874030696759978309e+04 1.939373063445230727e+01 2.149493545000719930e-01
5.874032959489990026e+04 1.954801668885395216e+01 2.323480677464559718e-01
5.874033884260011837e+04 1.961131024713581894e+01 3.256700715191547246e-01
5.874036438659997657e+04 1.914352388730446819e+01 1.276372726861345341e-01
5.874116613430017605e+04 1.965769117994695137e+01 2.249937233825518301e-01
5.874125292820017785e+04 1.953856263591507414e+01 3.307524787103873765e-01
5.874128623839979991e+04 1.929753468209460721e+01 1.680966263042770747e-01
5.874129148150002584e+04 1.939407001720519830e+01 1.713088053197809046e-01
5.874133274309989065e+04 1.949341181434715153e+01 1.843082286049996243e-01
5.874137151619978249e+04 1.924480127938725005e+01 1.496231823471928235e-01
5.874316655089985579e+04 1.947032001332456730e+01 1.591960354720632909e-01
5.874326559029985219e+04 1.937791205591135579e+01 1.565223897473089210e-01
5.874327038190001622e+04 1.916499846574317090e+01 1.530076122654376591e-01
5.874327814809978008e+04 1.939738835763915503e+01 1.663216012222338003e-01
5.874329443289991468e+04 1.934831105062767165e+01 1.828153619931781049e-01
5.874331163189979270e+04 1.933352696565387419e+01 1.500057139811917517e-01
5.874332209490006790e+04 1.944694670592780028e+01 2.027526910692798445e-01
5.874332254630001262e+04 1.928423414588764118e+01 1.758910297991215788e-01
5.874416548610012978e+04 1.929516751923663520e+01 9.254977067581152128e-02
5.874426846060017124e+04 1.928025487294977225e+01 1.398959957383595076e-01
5.874427608799980953e+04 1.923581417133653915e+01 1.230303013718891114e-01
5.874429395829979330e+04 1.949348810762244000e+01 1.518994024236342000e-01
5.874430061340006068e+04 1.927540842272715338e+01 1.409255499253094512e-01
5.874430106480000541e+04 1.932534190847133360e+01 1.282993506165140962e-01
5.874430342590017244e+04 1.940199240867440267e+01 1.833020973521861108e-01
5.874431284719984978e+04 1.937714586939055650e+01 1.665488675512138139e-01
5.874432694440009072e+04 1.932561611056745932e+01 1.279499411349324656e-01
5.874441454860009253e+04 1.935815026596143440e+01 1.483000067555070856e-01
5.874441500000003725e+04 1.922343780103067346e+01 1.361291880813595701e-01
5.874516627309983596e+04 1.940413993540572335e+01 1.274543486999271669e-01
5.874525240739993751e+04 1.940494840395095011e+01 1.824220865493638710e-01
5.874525285879988223e+04 1.940569445381410674e+01 1.704682966368813446e-01
5.874528850689996034e+04 1.945157630668103366e+01 1.801523524282532540e-01
5.874530027779983357e+04 1.943647030873511028e+01 1.422493069078333283e-01
5.874531202549999580e+04 1.946974457212721177e+01 1.630440284889717872e-01
5.874531902780011296e+04 1.948983688169080608e+01 1.994710864406337714e-01
5.874532287039980292e+04 1.939144070061285063e+01 1.342178121728085927e-01
5.874532332180021331e+04 1.931639066389067594e+01 1.593284534865509194e-01
5.874537462959997356e+04 1.916627631585403435e+01 1.323021983256396084e-01
5.874537508099991828e+04 1.941412163994327855e+01 1.542854523700067371e-01
5.874619061340019107e+04 1.928684234037079648e+01 1.122093465400566814e-01
5.874716614580014721e+04 1.936114044642818044e+01 1.206226379513537506e-01
5.874816526619996876e+04 1.945018711048501814e+01 1.819551960119897560e-01
5.874833974540000781e+04 1.929356513864085088e+01 1.062740805414893741e-01
5.874834019679995254e+04 1.939012027583930831e+01 1.140099769896815718e-01
5.874916675930004567e+04 1.941220884942516989e+01 1.317404288184661210e-01
5.875016703699994832e+04 1.950264855553895060e+01 2.151326651960356051e-01
5.875116466439981014e+04 1.943191208943292025e+01 1.483418500139175311e-01
5.875132186339981854e+04 1.929515479802901723e+01 1.175829030729878127e-01
5.875132231480022892e+04 1.935046761805662996e+01 1.124654290529695094e-01
5.875416429399978369e+04 1.948712472496009696e+01 1.403289249253263926e-01
5.875722416670015082e+04 1.941275477685825024e+01 1.090731144970800010e-01
5.875725027780001983e+04 1.936342212725603673e+01 1.255427549091103767e-01
5.875817328700004146e+04 1.941731288161246027e+01 1.610618562680496968e-01
5.875920857639983296e+04 1.948650456629583516e+01 1.265641576629110143e-01
5.875932222220022231e+04 1.942007881542631864e+01 1.235226336533069985e-01
5.875932267360016704e+04 1.935564176691599059e+01 1.193849683685207080e-01
5.876016574069997296e+04 1.927182669046071339e+01 1.113861854428720849e-01
5.876030993060022593e+04 1.938571640373652372e+01 1.139952050015641677e-01
5.876031038190005347e+04 1.943714721972513715e+01 1.254586153398255521e-01
5.876116472220001742e+04 1.941472281852164983e+01 1.181729991276901925e-01
5.876216445600008592e+04 1.954445747933753097e+01 1.565530084431893676e-01
5.876316572920000181e+04 1.943859132741503259e+01 1.174020898823974479e-01
5.876329666669992730e+04 1.930805221335833366e+01 1.162956317389050448e-01
5.876329711809987202e+04 1.939018724283610240e+01 1.229360806507583254e-01
5.876440608800016344e+04 1.945148966271964852e+01 1.627281233833501317e-01
5.876520322920009494e+04 1.953503894463617740e+01 1.455051802951549955e-01
5.876520366899995133e+04 1.937068899248884435e+01 1.442607726103883881e-01
5.876720094909984618e+04 1.933254155497884952e+01 2.036557953405996602e-01
5.877126273149996996e+04 1.946917655704730521e+01 1.745618798624645474e-01
5.877420552079984918e+04 1.939919786250019129e+01 1.253082098423851098e-01
5.877719483799999580e+04 1.949443064813533866e+01 1.240270631282213293e-01
5.878123631939990446e+04 1.941098605896614515e+01 2.360232578930644143e-01
5.878523900459986180e+04 1.934330293230923559e+01 1.078975065715415266e-01
5.878821623839996755e+04 1.949363356841306327e+01 1.431873584220542395e-01
5.879013876160001382e+04 1.954064799690024046e+01 1.660685205714647061e-01
5.879111381939984858e+04 1.945748269090039884e+01 1.366447097611606376e-01
5.879215541670005769e+04 1.957098219230223179e+01 1.411671776674983947e-01
5.879411719910008833e+04 1.951731626751591264e+01 1.539500174425527945e-01
5.880026028939988464e+04 1.941380451903971505e+01 1.709839554071068968e-01
5.880622244209982455e+04 1.951607527198228098e+01 1.411290615271802440e-01
5.881113703700015321e+04 1.940605553641348990e+01 1.552881480115068658e-01
5.881416620370000601e+04 1.939988961061589023e+01 1.936416205447875072e-01
5.881908620369993150e+04 1.962037252402576115e+01 2.369809854657665138e-01
5.883109074069978669e+04 1.946548631332186119e+01 1.567739843591785254e-01
5.883707459490001202e+04 1.940779031720479963e+01 1.262899341603571923e-01
5.883809980319999158e+04 1.977830427364479959e+01 2.609907819617753311e-01
5.884612369209993631e+04 1.961126135274251681e+01 1.664816921012784168e-01
5.885011245370004326e+04 1.960713486524413440e+01 3.386227145940863270e-01
5.885313912039995193e+04 1.966684983201392001e+01 3.926661006114310903e-01
5.885915984949981794e+04 1.954170457367321845e+01 2.486945238100479461e-01
5.887212299769977108e+04 1.980979691815871035e+01 2.033169346178754777e-01
5.894150922450004146e+04 1.980111128452051616e+01 4.123037188073672143e-01
5.894151365739991888e+04 1.990782927597840057e+01 5.491222168109510804e-01
5.894151809029979631e+04 1.982068351551135521e+01 3.406890011945934993e-01
5.894152252310002223e+04 2.047641711272321174e+01 7.516659314065771147e-01
5.894350869210017845e+04 1.966889628903438947e+01 2.365531894668086721e-01
5.894351306710019708e+04 1.957929017147692008e+01 2.047692150752736251e-01
5.894351745369983837e+04 1.961348543294753810e+01 2.142163252919692118e-01
5.894352260420005769e+04 1.973523749347529943e+01 3.139691145022182606e-01
5.898746428239997476e+04 1.987313850971469265e+01 2.109221563109310860e-01
5.899647908560000360e+04 1.986896522798113907e+01 2.320215073995828547e-01
5.899945218749996275e+04 1.979921497228853156e+01 2.420781646773156603e-01
5.899948313659988344e+04 1.982918600797471598e+01 3.160568049392106227e-01
5.900246990740019828e+04 1.996615298919341797e+01 2.722140012843848877e-01
5.901336055559990928e+04 1.986817988392540713e+01 2.054934679383950136e-01
5.901646990740019828e+04 1.994237664453585523e+01 2.053928381220198052e-01
5.902247181709995493e+04 1.990609548179127231e+01 1.910775225201112315e-01
5.902539372690021992e+04 1.985470980163008292e+01 1.914146597985100229e-01
5.902847313660010695e+04 1.994903055488624943e+01 2.239166226254391823e-01
5.903144245370011777e+04 1.995202191506404787e+01 2.043853414644781208e-01
5.903438789349980652e+04 1.979015086866859718e+01 1.967153253898576704e-01
5.903745038190018386e+04 1.966064386167208866e+01 1.725014801499329953e-01
5.904039288190007210e+04 1.994723485551281783e+01 2.358643381039533804e-01
5.904248563659982756e+04 1.978448079251176850e+01 2.123176158610908526e-01
5.904339216439984739e+04 1.987654107526605785e+01 2.207551938707043582e-01
5.904448125000018626e+04 1.996256061442750251e+01 2.660083312223008312e-01
5.904639623840013519e+04 1.986583709430794542e+01 1.876621742095379852e-01
5.904645569439977407e+04 1.992340737599389655e+01 1.675185099780542586e-01
5.904940864579984918e+04 1.996120250854687228e+01 2.248884175646850003e-01
5.905048969910014421e+04 1.987829028830616807e+01 1.708793968477845537e-01
5.905138755790004507e+04 1.989501583986889344e+01 2.128463379484131224e-01
5.905238508100016043e+04 1.995538367977454897e+01 1.945986921021207461e-01
5.905241026620008051e+04 1.991212607185972061e+01 1.830919900509430376e-01
5.905437324069999158e+04 1.990311335870267229e+01 2.070223870435568270e-01
5.905536047449987382e+04 1.986202566416756099e+01 2.076906889575103055e-01
5.905545858799992129e+04 1.998396758362837389e+01 2.292215915591904740e-01
5.905639623840013519e+04 1.986016629275125212e+01 1.748182171811300534e-01
5.905935371530009434e+04 1.987047174925953996e+01 1.835718130331716325e-01
5.905944982639979571e+04 1.996404362746042338e+01 2.040463113403306328e-01
5.906045844910014421e+04 1.993389721783830026e+01 1.763999432254954591e-01
5.906130687499977648e+04 2.000019250478769095e+01 2.838576239658335831e-01
5.906233037040010095e+04 1.995773585937326189e+01 2.256449985019817195e-01
5.906247077549993992e+04 1.987943200655805498e+01 2.004555752398339274e-01
5.906330515050003305e+04 1.983192102766331644e+01 2.500685534372030783e-01
5.906434086810005829e+04 2.000395830190909408e+01 3.279384161073198301e-01
5.906536483799992129e+04 2.002198112299333133e+01 3.290670253309722071e-01
5.906543828700017184e+04 2.009290320771043170e+01 3.834209492346713488e-01
5.906837277780007571e+04 1.987438124497263559e+01 2.531810173937107944e-01
5.906943582180002704e+04 1.997121145475740178e+01 2.507769610943760830e-01
5.907134151619998738e+04 2.003090301737110224e+01 2.347862124779711845e-01
5.907136347219999880e+04 1.993164399632420114e+01 1.961565160234653993e-01
5.907634505790006369e+04 2.010843223676603486e+01 2.805111781418833661e-01
5.907747659720014781e+04 1.987831133743220136e+01 2.161131666880158342e-01
5.907830233799992129e+04 1.981471182744201798e+01 2.183976401239476062e-01
5.907936229170020670e+04 1.987505159111514175e+01 1.685993832613722487e-01
5.908032135420013219e+04 2.002412074014273813e+01 2.417694981101060070e-01
5.908033490739995614e+04 1.990056349862200946e+01 2.158362808669386512e-01
5.908139275459991768e+04 2.006017534571574856e+01 2.396533833774796562e-01
5.908430196759989485e+04 1.987879984367643615e+01 1.965653572663563498e-01
5.908634547450020909e+04 1.995018682210975314e+01 2.045853487465362497e-01
5.908728626159997657e+04 1.985575051095987931e+01 2.148878113743356855e-01
5.908736751159979030e+04 1.998403044244236781e+01 2.337248983031207927e-01
5.908838739580009133e+04 1.996266409753130233e+01 2.307455629789437745e-01
5.909045151619985700e+04 1.997912341952079274e+01 1.880743393402517227e-01
5.909435103010013700e+04 2.037287145232475183e+01 6.263995450388574193e-01
5.909630282410001382e+04 2.007611733010665489e+01 2.723831846697069015e-01
5.909730410879990086e+04 1.969861894508964895e+01 2.602862971037215312e-01
5.909834682870004326e+04 1.989356654345666442e+01 2.949786223838121169e-01
5.909932281249994412e+04 1.995673623943045882e+01 2.405352303207160258e-01
5.910443431709986180e+04 1.986745760090206403e+01 3.521140538270802200e-01
5.910634537040023133e+04 2.007159408950910517e+01 3.081738656269757404e-01
5.910924491900019348e+04 1.997679165155957293e+01 2.575856872618107474e-01
5.911219378469977528e+04 1.992998773533631152e+01 2.034104533504769718e-01
5.911328811339987442e+04 2.005574629808418052e+01 2.870084735723461011e-01
5.911529664350021631e+04 2.007493937697879716e+01 2.414718820440763802e-01
5.911536684030015022e+04 2.003865047992383097e+01 2.498762468992861696e-01
5.911634186339983717e+04 1.992364428651452712e+01 2.297590662836592190e-01
5.911823792820004746e+04 2.009070969860787415e+01 3.119631617143174274e-01
5.911831800930015743e+04 2.002665919519303372e+01 2.845240940390820761e-01
5.912330429399991408e+04 2.049196789599811197e+01 6.381844299886169081e-01
5.912427671300014481e+04 2.005529627260788672e+01 3.125474061174923213e-01
5.912528355319984257e+04 2.000154630572856007e+01 2.918637374606234958e-01
5.912921429400006309e+04 2.005139962571752932e+01 2.490986741376220170e-01
5.913124635419994593e+04 1.998971834589685059e+01 2.244505641290484299e-01
5.913420215279981494e+04 1.988482707062485844e+01 2.011629523056683022e-01
5.913620084490021691e+04 2.003347881537568753e+01 2.589179526445305468e-01
5.913814241900015622e+04 2.012976523911773086e+01 2.927018678671733376e-01
5.914022148150019348e+04 1.996874209447981485e+01 2.197291662280400071e-01
5.914422410879982635e+04 2.012230055096572556e+01 2.572114703372449518e-01
5.914618141200020909e+04 2.024411541308303697e+01 4.270945962102160598e-01
5.914913984949979931e+04 2.007519978931544813e+01 4.278963017768540045e-01
5.915122349540004507e+04 1.998115381359057707e+01 2.346433815697058778e-01
5.915511858800007030e+04 2.003611984837670690e+01 2.303956492362223274e-01
5.915732635420002043e+04 1.993433233889729905e+01 2.283828954111890019e-01
5.916418172449991107e+04 2.009193865928978795e+01 2.027289532883074230e-01
5.916720280090020970e+04 2.008481793046674824e+01 2.655991091267883020e-01
5.916917625000001863e+04 2.006880619745638228e+01 2.497506602364426287e-01
5.917111762729985639e+04 1.999620893910637776e+01 1.979010182217808556e-01
5.917312180559989065e+04 2.004866016533232198e+01 2.690170748236509479e-01
5.918019918979983777e+04 1.986978244242835956e+01 4.747645749673550797e-01
5.918211103009991348e+04 1.976391102802438127e+01 2.665240615536318969e-01
5.918411494209989905e+04 1.996482629828673794e+01 1.981865744538227614e-01
5.918612199069978669e+04 2.000016782211693211e+01 3.180134252087056246e-01
5.918812305560009554e+04 2.012005489861249075e+01 2.507974493650627634e-01
5.919014385419990867e+04 2.005645096504643732e+01 3.493133292309871241e-01
5.919511857639998198e+04 1.981934532431847273e+01 3.556190569283216862e-01
5.919811843750020489e+04 1.994826375330691803e+01 2.119683979550130160e-01
5.919911645830003545e+04 1.992152811768392695e+01 2.579788456603291924e-01
5.919911739580007270e+04 2.003115457238078534e+01 2.303264672762236343e-01
5.920011565969977528e+04 1.978754636652172394e+01 3.178235353151076525e-01
5.920317890049982816e+04 2.015453050796504897e+01 3.250220106644031715e-01
5.920413153940020129e+04 1.990299588458455560e+01 2.519776251396515510e-01
5.920414431709982455e+04 1.991957789182194816e+01 2.485584238784569189e-01
5.921010994210001081e+04 2.013557251141398297e+01 3.491703562413162043e-01
5.921813618060015142e+04 1.998795706805978867e+01 2.214636309619957000e-01
5.922411862270021811e+04 1.997669105374453125e+01 2.596323735707591895e-01
5.923011256940010935e+04 1.998872531350302850e+01 2.465729891603475610e-01
5.923213571760011837e+04 1.989715401966583386e+01 2.153867909466147812e-01
5.930750695599988103e+04 2.006493436661714114e+01 3.599668557876156139e-01
5.930750947920000181e+04 2.015662688420878368e+01 3.812229459818155530e-01
5.930751199069991708e+04 1.988744335565944610e+01 2.395264945684568991e-01
5.930751450229994953e+04 2.012016961570178708e+01 3.150886268005950730e-01
5.930751701389998198e+04 2.041818695219233604e+01 3.951850903703340578e-01
5.930850456020003185e+04 1.996462348219360550e+01 3.397395305886591887e-01
5.930850652780011296e+04 1.997525536342472918e+01 3.574832055718259460e-01
5.930850849540019408e+04 1.999607633856729549e+01 3.124866399345831436e-01
5.930851047449978068e+04 1.991418525518247407e+01 3.288583912519507102e-01
5.930851245369995013e+04 1.974063712794556480e+01 2.466520959780419686e-01
5.930950469909980893e+04 2.018231894394837767e+01 4.047544693848195707e-01
5.930950665509980172e+04 1.978169752695859529e+01 2.913701550706483956e-01
5.930950862269988284e+04 1.984968607740379554e+01 2.312364261327021220e-01
5.930951059029996395e+04 1.995114552907702077e+01 4.119486156093992157e-01
5.930951254629995674e+04 1.996388813065921397e+01 3.756631542255505218e-01
5.931050491899996996e+04 1.999490355772903882e+01 2.914507922038165333e-01
5.931050692130019888e+04 2.011678081010802899e+01 3.237920383226010612e-01
5.931050893520005047e+04 1.992072604930251956e+01 2.723988416356848408e-01
5.931051094909990206e+04 2.000299162180068180e+01 2.671689402581712280e-01
5.931051296300021932e+04 1.993442302031029811e+01 3.051068847222648817e-01
5.931150351849989966e+04 1.995649820339630054e+01 2.619904432713640596e-01
5.931150553240021691e+04 1.987975250658739057e+01 2.497021384801779986e-01
5.931150754630006850e+04 1.997572406364972153e+01 2.438554298239360985e-01
5.931150956019992009e+04 2.001828984702940062e+01 3.024473406094737582e-01
5.931151157409977168e+04 2.017453577674911003e+01 3.257349041650363097e-01
5.931250207180017605e+04 1.999936852425624068e+01 3.110493367273401422e-01
5.931250408559991047e+04 1.981005779876676343e+01 2.103725127143851181e-01
5.931250609950022772e+04 1.989400060932808501e+01 3.005467580831034380e-01
5.931250811340007931e+04 1.993789968244724520e+01 2.655326332292682334e-01
5.931251012729993090e+04 2.002583763758507729e+01 2.489321161986670083e-01
5.931350165509991348e+04 2.010429834906947733e+01 4.261760631995341608e-01
5.931350362269999459e+04 2.014258779799273924e+01 3.177177998320125374e-01
5.931350559030007571e+04 2.002471639155555039e+01 2.858807537814239130e-01
5.931350754630006850e+04 2.006169984954975760e+01 3.299065826180790917e-01
5.931350951390014961e+04 1.981031877325158774e+01 2.298969032218754205e-01
5.931450060189981014e+04 1.985874201174474507e+01 2.247723041400321031e-01
5.931450256939977407e+04 2.004716558948486949e+01 3.590636054498251295e-01
5.931450452549988404e+04 2.028285354074980518e+01 3.750533891646488094e-01
5.931450649309996516e+04 1.994446415778488912e+01 2.465795490193910811e-01
5.931450844909995794e+04 2.007080041427531825e+01 2.689062991161182414e-01
5.931549962959997356e+04 1.964729746293557255e+01 4.692912471982355060e-01
5.931649826390016824e+04 2.028868794156809940e+01 4.159429679860823237e-01
5.931650018520001322e+04 2.009249840059916892e+01 2.968469340768384312e-01
5.931650210649985820e+04 1.998286113279771214e+01 2.562301638993665365e-01
5.931650402780016884e+04 2.048072762345448439e+01 3.814251937855573371e-01
5.931650593749992549e+04 2.011434524744275976e+01 2.639127376196108710e-01
5.931749877309985459e+04 1.993952298245291743e+01 2.970690094622366884e-01
5.931750072919996455e+04 1.982374255753725123e+01 2.136320811016025334e-01
5.931750268519995734e+04 2.012596081107325929e+01 3.001108052225648359e-01
5.931750465280003846e+04 1.994778373710740382e+01 2.825557250593830894e-01
5.931750662040011957e+04 2.002794171427428438e+01 3.167768315424943082e-01
5.932049379630014300e+04 1.992079476337324095e+01 3.389237228217391595e-01
5.932049575230013579e+04 2.026108449887525609e+01 6.011164507625516018e-01
5.932049967590020970e+04 2.007477314621590381e+01 5.441018974196684121e-01
5.935346512730000541e+04 1.995402418714738246e+01 2.532652715694573287e-01
5.935638591440021992e+04 1.984792207686993493e+01 3.008033319083290857e-01
5.935940677079977468e+04 2.014112696025157945e+01 4.916222971109669437e-01
5.936340686339978129e+04 2.011793554122338179e+01 2.872219726840970488e-01
5.936640531249996275e+04 2.026613309563125398e+01 3.174704815636607003e-01
5.936945233799982816e+04 2.011654663383244923e+01 2.619882210490513952e-01
5.937145153940003365e+04 2.004010315390575059e+01 2.293014455871762447e-01
5.937742364579997957e+04 2.017984800469395168e+01 2.977468434972489475e-01
5.937841202550008893e+04 2.017079956044543110e+01 2.325436581325338314e-01
5.937941050929995254e+04 2.023804287664546919e+01 3.470265279601461028e-01
5.938140702550020069e+04 2.021528160629770099e+01 4.713222693226150617e-01
5.938244680560007691e+04 2.004943214980148625e+01 2.461001608344532687e-01
5.938436515050008893e+04 2.028048641471968239e+01 2.706769962587201594e-01
5.938536715279985219e+04 2.015066920871537803e+01 3.333005301659620612e-01
5.938640815970022231e+04 2.008204954078843585e+01 2.680937063425267164e-01
5.939141528940014541e+04 1.993282407255539823e+01 2.571159703580013778e-01
5.939442631939984858e+04 1.999577684232975017e+01 2.658271990223584624e-01
5.939640910879988223e+04 2.014406896071678688e+01 2.775218721862816595e-01
5.940043263889988884e+04 2.018326602715935536e+01 2.417960373911748062e-01
5.940240368060022593e+04 2.022847579995513811e+01 3.259826029308905415e-01
5.940445521989976987e+04 2.000753295446249069e+01 2.982239373907486502e-01
5.940844908560020849e+04 2.018220759341378567e+01 2.961031419697848222e-01
5.941040819439990446e+04 2.013400742333806903e+01 2.608367986021526974e-01
5.941242751159984618e+04 2.023602178306273203e+01 2.656768218352085209e-01
5.941540557869989425e+04 2.025075542003915174e+01 2.933392554476148550e-01
5.941838900459976867e+04 2.004379345734615825e+01 3.636033837465780238e-01
5.942240263890009373e+04 2.009028940276413877e+01 2.796270886856049853e-01
5.942435876160021871e+04 1.995334069222138496e+01 2.082172613891319357e-01
5.942838891200022772e+04 2.005113104734143548e+01 2.115452239236790544e-01
5.943034813660010695e+04 2.016972645705827105e+01 2.565837098437276920e-01
5.943536589120002463e+04 1.997854702337811617e+01 2.110755271491732143e-01
5.943834921299992129e+04 2.016043795625651569e+01 3.143679301203474719e-01
